,heartrate
2023-03-12 10:08:00,60.0
2023-03-12 10:10:00,60.0
2023-03-12 10:12:00,60.0
2023-03-12 10:14:00,58.0
2023-03-12 10:16:00,58.0
2023-03-12 10:18:00,59.0
2023-03-12 10:20:00,65.0
2023-03-12 10:22:00,59.0
2023-03-12 10:24:00,62.0
2023-03-12 10:26:00,62.0
2023-03-12 10:28:00,54.0
2023-03-12 10:30:00,56.0
2023-03-12 10:32:00,59.0
2023-03-12 10:34:00,56.0
2023-03-12 10:36:00,59.0
2023-03-12 10:38:00,59.0
2023-03-12 10:40:00,72.0
2023-03-12 10:42:00,74.0
2023-03-12 10:44:00,60.0
2023-03-12 10:46:00,59.0
2023-03-12 10:48:00,69.0
2023-03-12 10:50:00,60.0
2023-03-12 10:52:00,68.0
2023-03-12 10:54:00,55.0
2023-03-12 10:56:00,53.0
2023-03-12 10:58:00,58.0
2023-03-12 11:00:00,60.0
2023-03-12 11:02:00,64.0
2023-03-12 11:04:00,71.0
2023-03-12 11:06:00,61.0
2023-03-12 11:08:00,64.0
2023-03-12 11:10:00,65.0
2023-03-12 11:12:00,84.0
2023-03-12 11:14:00,85.0
2023-03-12 11:16:00,64.0
2023-03-12 11:18:00,55.0
2023-03-12 11:20:00,55.0
2023-03-12 11:22:00,67.0
2023-03-12 11:24:00,63.0
2023-03-12 11:26:00,67.0
2023-03-12 11:28:00,63.0
2023-03-12 11:30:00,61.0
2023-03-12 11:32:00,68.0
2023-03-12 11:34:00,78.0
2023-03-12 11:36:00,63.0
2023-03-12 11:38:00,60.0
2023-03-12 11:40:00,62.0
2023-03-12 11:42:00,63.0
2023-03-12 11:44:00,62.0
2023-03-12 11:46:00,61.0
2023-03-12 11:48:00,59.0
2023-03-12 11:50:00,63.0
2023-03-12 11:52:00,68.0
2023-03-12 11:54:00,60.0
2023-03-12 11:56:00,84.0
2023-03-12 11:58:00,71.0
2023-03-12 12:00:00,60.0
2023-03-12 12:02:00,59.0
2023-03-12 12:04:00,63.0
2023-03-12 12:06:00,63.0
2023-03-12 12:08:00,64.0
2023-03-12 12:10:00,66.0
2023-03-12 12:12:00,67.0
2023-03-12 12:14:00,75.0
2023-03-12 12:16:00,62.0
2023-03-12 12:18:00,60.0
2023-03-12 12:20:00,71.0
2023-03-12 12:22:00,73.0
2023-03-12 12:24:00,74.0
2023-03-12 12:26:00,77.0
2023-03-12 12:28:00,61.0
2023-03-12 12:30:00,58.0
2023-03-12 12:32:00,59.0
2023-03-12 12:34:00,59.0
2023-03-12 12:36:00,60.0
2023-03-12 12:38:00,58.0
2023-03-12 12:40:00,60.0
2023-03-12 12:42:00,53.0
2023-03-12 12:44:00,56.0
2023-03-12 12:46:00,59.0
2023-03-12 12:48:00,59.0
2023-03-12 12:50:00,60.0
2023-03-12 12:52:00,57.0
2023-03-12 12:54:00,58.0
2023-03-12 12:56:00,58.0
2023-03-12 12:58:00,59.0
2023-03-12 13:00:00,59.0
2023-03-12 13:02:00,65.0
2023-03-12 13:04:00,69.0
2023-03-12 13:06:00,66.0
2023-03-12 13:08:00,68.0
2023-03-12 13:10:00,68.0
2023-03-12 13:12:00,67.0
2023-03-12 13:14:00,66.0
2023-03-12 13:16:00,80.0
2023-03-12 13:18:00,76.0
2023-03-12 13:20:00,76.0
2023-03-12 13:22:00,89.0
2023-03-12 13:24:00,81.0
2023-03-12 13:26:00,78.0
2023-03-12 13:28:00,84.0
2023-03-12 13:30:00,75.0
2023-03-12 13:32:00,61.0
2023-03-12 13:34:00,57.0
2023-03-12 13:36:00,57.0
2023-03-12 13:38:00,58.0
2023-03-12 13:40:00,59.0
2023-03-12 13:42:00,59.0
2023-03-12 13:44:00,60.0
2023-03-12 13:46:00,60.0
2023-03-12 13:48:00,60.0
2023-03-12 13:50:00,61.0
2023-03-12 13:52:00,59.0
2023-03-12 13:54:00,60.0
2023-03-12 13:56:00,60.0
2023-03-12 13:58:00,60.0
2023-03-12 14:00:00,59.0
2023-03-12 14:02:00,59.0
2023-03-12 14:04:00,60.0
2023-03-12 14:06:00,60.0
2023-03-12 14:08:00,59.0
2023-03-12 14:10:00,62.0
2023-03-12 14:12:00,59.0
2023-03-12 14:14:00,60.0
2023-03-12 14:16:00,59.0
2023-03-12 14:18:00,58.0
2023-03-12 14:20:00,56.0
2023-03-12 14:22:00,67.0
2023-03-12 14:24:00,69.0
2023-03-12 14:26:00,58.0
2023-03-12 14:28:00,57.0
2023-03-12 14:30:00,56.0
2023-03-12 14:32:00,56.0
2023-03-12 14:34:00,59.0
2023-03-12 14:36:00,58.0
2023-03-12 14:38:00,58.0
2023-03-12 14:40:00,58.0
2023-03-12 14:42:00,58.0
2023-03-12 14:44:00,63.0
2023-03-12 14:46:00,60.0
2023-03-12 14:48:00,70.0
2023-03-12 14:50:00,74.0
2023-03-12 14:52:00,70.0
2023-03-12 14:54:00,70.0
2023-03-12 14:56:00,77.0
2023-03-12 14:58:00,79.0
2023-03-12 15:00:00,69.0
2023-03-12 15:02:00,68.0
2023-03-12 15:04:00,66.0
2023-03-12 15:06:00,57.0
2023-03-12 15:08:00,55.0
2023-03-12 15:10:00,55.0
2023-03-12 15:12:00,56.0
2023-03-12 15:14:00,56.0
2023-03-12 15:16:00,53.0
2023-03-12 15:18:00,54.0
2023-03-12 15:20:00,53.0
2023-03-12 15:22:00,56.0
2023-03-12 15:24:00,55.0
2023-03-12 15:26:00,54.0
2023-03-12 15:28:00,55.0
2023-03-12 15:30:00,54.0
2023-03-12 15:32:00,54.0
2023-03-12 15:34:00,57.0
2023-03-12 15:36:00,75.0
2023-03-12 15:38:00,74.0
2023-03-12 15:40:00,73.0
2023-03-12 15:42:00,75.0
2023-03-12 15:44:00,77.0
2023-03-12 15:46:00,64.0
2023-03-12 15:48:00,57.0
2023-03-12 15:50:00,67.0
2023-03-12 15:52:00,55.0
2023-03-12 15:54:00,55.0
2023-03-12 15:56:00,57.0
2023-03-12 15:58:00,57.0
2023-03-12 16:00:00,58.0
2023-03-12 16:02:00,59.0
2023-03-12 16:04:00,59.0
2023-03-12 16:06:00,59.0
2023-03-12 16:08:00,60.0
2023-03-12 16:10:00,59.0
2023-03-12 16:12:00,61.0
2023-03-12 16:14:00,72.0
2023-03-12 16:16:00,77.0
2023-03-12 16:18:00,81.0
2023-03-12 16:20:00,73.0
2023-03-12 16:22:00,60.0
2023-03-12 16:24:00,59.0
2023-03-12 16:26:00,59.0
2023-03-12 16:28:00,61.0
2023-03-12 16:30:00,61.0
2023-03-12 16:32:00,61.0
2023-03-12 16:34:00,59.0
2023-03-12 16:36:00,59.0
2023-03-12 16:38:00,68.0
2023-03-12 16:40:00,91.0
2023-03-12 16:42:00,90.0
2023-03-12 16:44:00,71.0
2023-03-12 16:46:00,54.0
2023-03-12 16:48:00,56.0
2023-03-12 16:50:00,59.0
2023-03-12 16:52:00,59.0
2023-03-12 16:54:00,59.0
2023-03-12 16:56:00,58.0
2023-03-12 16:58:00,59.0
2023-03-12 17:00:00,59.0
2023-03-12 17:02:00,60.0
2023-03-12 17:04:00,58.0
2023-03-12 17:06:00,58.0
2023-03-12 17:08:00,59.0
2023-03-12 17:10:00,58.0
2023-03-12 17:12:00,58.0
2023-03-12 17:14:00,58.0
2023-03-12 17:16:00,59.0
2023-03-12 17:18:00,58.0
2023-03-12 17:20:00,58.0
2023-03-12 17:22:00,57.0
2023-03-12 17:24:00,60.0
2023-03-12 17:26:00,86.0
2023-03-12 17:28:00,81.0
2023-03-12 17:30:00,69.0
2023-03-12 17:32:00,68.0
2023-03-12 17:34:00,65.0
2023-03-12 17:36:00,67.0
2023-03-12 17:38:00,69.0
2023-03-12 17:40:00,63.0
2023-03-12 17:42:00,63.0
2023-03-12 17:44:00,60.0
2023-03-12 17:46:00,63.0
2023-03-12 17:48:00,59.0
2023-03-12 17:50:00,68.0
2023-03-12 17:52:00,65.0
2023-03-12 17:54:00,77.0
2023-03-12 17:56:00,81.0
2023-03-12 17:58:00,79.0
2023-03-12 18:00:00,77.0
2023-03-12 18:02:00,72.0
2023-03-12 18:04:00,74.0
2023-03-12 18:06:00,72.0
2023-03-12 18:08:00,70.0
2023-03-12 23:00:00,
2023-03-13 06:16:00,64.0
2023-03-13 06:18:00,55.0
2023-03-13 06:20:00,52.0
2023-03-13 06:22:00,56.0
2023-03-13 06:24:00,71.0
2023-03-13 06:26:00,69.0
2023-03-13 06:28:00,77.0
2023-03-13 06:30:00,74.0
2023-03-13 06:32:00,76.0
2023-03-13 06:34:00,64.0
2023-03-13 06:36:00,64.0
2023-03-13 06:38:00,65.0
2023-03-13 06:40:00,71.0
2023-03-13 06:42:00,73.0
2023-03-13 06:44:00,57.0
2023-03-13 06:46:00,59.0
2023-03-13 06:48:00,64.0
2023-03-13 06:50:00,60.0
2023-03-13 06:52:00,64.0
2023-03-13 06:54:00,75.0
2023-03-13 06:56:00,69.0
2023-03-13 06:58:00,66.0
2023-03-13 07:00:00,75.0
2023-03-13 07:02:00,62.0
2023-03-13 07:04:00,63.0
2023-03-13 07:06:00,60.0
2023-03-13 07:08:00,70.0
2023-03-13 07:10:00,72.0
2023-03-13 07:12:00,72.0
2023-03-13 07:14:00,71.0
2023-03-13 07:16:00,75.0
2023-03-13 07:18:00,87.0
2023-03-13 07:20:00,84.0
2023-03-13 07:22:00,67.0
2023-03-13 07:24:00,60.0
2023-03-13 07:26:00,59.0
2023-03-13 07:28:00,59.0
2023-03-13 07:30:00,59.0
2023-03-13 07:32:00,58.0
2023-03-13 07:34:00,57.0
2023-03-13 07:36:00,57.0
2023-03-13 07:38:00,59.0
2023-03-13 07:40:00,59.0
2023-03-13 07:42:00,59.0
2023-03-13 07:44:00,60.0
2023-03-13 07:46:00,60.0
2023-03-13 07:48:00,60.0
2023-03-13 07:50:00,58.0
2023-03-13 07:52:00,58.0
2023-03-13 07:54:00,58.0
2023-03-13 07:56:00,58.0
2023-03-13 07:58:00,58.0
2023-03-13 08:00:00,59.0
2023-03-13 08:02:00,59.0
2023-03-13 08:04:00,59.0
2023-03-13 08:06:00,59.0
2023-03-13 08:08:00,59.0
2023-03-13 08:10:00,60.0
2023-03-13 08:12:00,60.0
2023-03-13 08:14:00,61.0
2023-03-13 08:16:00,60.0
2023-03-13 08:18:00,62.0
2023-03-13 08:20:00,61.0
2023-03-13 08:22:00,59.0
2023-03-13 08:24:00,60.0
2023-03-13 08:26:00,59.0
2023-03-13 08:28:00,60.0
2023-03-13 08:30:00,59.0
2023-03-13 08:32:00,60.0
2023-03-13 08:34:00,60.0
2023-03-13 08:36:00,62.0
2023-03-13 08:38:00,61.0
2023-03-13 08:40:00,59.0
2023-03-13 08:42:00,61.0
2023-03-13 08:44:00,60.0
2023-03-13 08:46:00,55.0
2023-03-13 08:48:00,57.0
2023-03-13 08:50:00,55.0
2023-03-13 08:52:00,56.0
2023-03-13 08:54:00,55.0
2023-03-13 08:56:00,56.0
2023-03-13 08:58:00,55.0
2023-03-13 09:00:00,63.0
2023-03-13 09:02:00,66.0
2023-03-13 09:04:00,61.0
2023-03-13 09:06:00,45.0
2023-03-13 09:08:00,49.0
2023-03-13 09:10:00,50.0
2023-03-13 09:12:00,51.0
2023-03-13 09:14:00,52.0
2023-03-13 09:16:00,53.0
2023-03-13 09:18:00,54.0
2023-03-13 09:20:00,55.0
2023-03-13 09:22:00,54.0
2023-03-13 09:24:00,55.0
2023-03-13 09:26:00,56.0
2023-03-13 09:28:00,55.0
2023-03-13 09:30:00,55.0
2023-03-13 09:32:00,55.0
2023-03-13 09:34:00,55.0
2023-03-13 09:36:00,55.0
2023-03-13 09:38:00,56.0
2023-03-13 09:40:00,56.0
2023-03-13 09:42:00,55.0
2023-03-13 09:44:00,55.0
2023-03-13 09:46:00,55.0
2023-03-13 09:48:00,56.0
2023-03-13 09:50:00,55.0
2023-03-13 09:52:00,55.0
2023-03-13 09:54:00,55.0
2023-03-13 09:56:00,54.0
2023-03-13 09:58:00,53.0
2023-03-13 10:00:00,54.0
2023-03-13 10:02:00,56.0
2023-03-13 10:04:00,53.0
2023-03-13 10:06:00,52.0
2023-03-13 10:08:00,52.0
2023-03-13 10:10:00,53.0
2023-03-13 10:12:00,54.0
2023-03-13 10:14:00,53.0
2023-03-13 10:16:00,52.0
2023-03-13 10:18:00,53.0
2023-03-13 10:20:00,53.0
2023-03-13 10:22:00,51.0
2023-03-13 10:24:00,52.0
2023-03-13 10:26:00,53.0
2023-03-13 10:28:00,53.0
2023-03-13 10:30:00,53.0
2023-03-13 10:32:00,55.0
2023-03-13 10:34:00,55.0
2023-03-13 10:36:00,53.0
2023-03-13 10:38:00,53.0
2023-03-13 10:40:00,53.0
2023-03-13 10:42:00,53.0
2023-03-13 10:44:00,53.0
2023-03-13 10:46:00,52.0
2023-03-13 10:48:00,52.0
2023-03-13 10:50:00,54.0
2023-03-13 10:52:00,53.0
2023-03-13 10:54:00,51.0
2023-03-13 10:56:00,52.0
2023-03-13 10:58:00,51.0
2023-03-13 11:00:00,52.0
2023-03-13 11:02:00,52.0
2023-03-13 11:04:00,53.0
2023-03-13 11:06:00,50.0
2023-03-13 11:08:00,50.0
2023-03-13 11:10:00,51.0
2023-03-13 11:12:00,50.0
2023-03-13 11:14:00,50.0
2023-03-13 11:16:00,51.0
2023-03-13 11:18:00,52.0
2023-03-13 11:20:00,51.0
2023-03-13 11:22:00,65.0
2023-03-13 11:24:00,
2023-03-13 11:28:00,84.0
2023-03-13 11:30:00,100.0
2023-03-13 11:32:00,96.0
2023-03-13 11:34:00,106.0
2023-03-13 11:36:00,106.0
2023-03-13 11:38:00,82.0
2023-03-13 11:40:00,83.0
2023-03-13 11:42:00,87.0
2023-03-13 11:44:00,81.0
2023-03-13 11:46:00,68.0
2023-03-13 11:48:00,72.0
2023-03-13 11:50:00,78.0
2023-03-13 11:52:00,67.0
2023-03-13 11:54:00,75.0
2023-03-13 11:56:00,65.0
2023-03-13 11:58:00,58.0
2023-03-13 12:00:00,57.0
2023-03-13 12:02:00,57.0
2023-03-13 12:04:00,56.0
2023-03-13 12:06:00,55.0
2023-03-13 12:08:00,64.0
2023-03-13 12:10:00,73.0
2023-03-13 12:12:00,58.0
2023-03-13 12:14:00,59.0
2023-03-13 12:16:00,59.0
2023-03-13 12:18:00,58.0
2023-03-13 12:20:00,57.0
2023-03-13 12:22:00,58.0
2023-03-13 12:24:00,57.0
2023-03-13 12:26:00,59.0
2023-03-13 12:28:00,58.0
2023-03-13 12:30:00,58.0
2023-03-13 12:32:00,59.0
2023-03-13 12:34:00,60.0
2023-03-13 12:36:00,60.0
2023-03-13 12:38:00,59.0
2023-03-13 12:40:00,60.0
2023-03-13 12:42:00,61.0
2023-03-13 12:44:00,63.0
2023-03-13 12:46:00,59.0
2023-03-13 12:48:00,59.0
2023-03-13 12:50:00,58.0
2023-03-13 12:52:00,61.0
2023-03-13 12:54:00,60.0
2023-03-13 12:56:00,63.0
2023-03-13 12:58:00,57.0
2023-03-13 13:00:00,60.0
2023-03-13 13:02:00,61.0
2023-03-13 13:04:00,64.0
2023-03-13 13:06:00,85.0
2023-03-13 13:08:00,77.0
2023-03-13 13:10:00,66.0
2023-03-13 13:12:00,58.0
2023-03-13 13:14:00,63.0
2023-03-13 13:16:00,72.0
2023-03-13 13:18:00,56.0
2023-03-13 13:20:00,54.0
2023-03-13 13:22:00,54.0
2023-03-13 13:24:00,55.0
2023-03-13 13:26:00,54.0
2023-03-13 13:28:00,56.0
2023-03-13 13:30:00,56.0
2023-03-13 13:32:00,57.0
2023-03-13 13:34:00,56.0
2023-03-13 13:36:00,56.0
2023-03-13 13:38:00,66.0
2023-03-13 13:40:00,76.0
2023-03-13 13:42:00,65.0
2023-03-13 13:44:00,71.0
2023-03-13 13:46:00,74.0
2023-03-13 13:48:00,56.0
2023-03-13 13:50:00,53.0
2023-03-13 13:52:00,53.0
2023-03-13 13:54:00,52.0
2023-03-13 13:56:00,52.0
2023-03-13 13:58:00,53.0
2023-03-13 14:00:00,53.0
2023-03-13 14:02:00,58.0
2023-03-13 14:04:00,58.0
2023-03-13 14:06:00,61.0
2023-03-13 14:08:00,61.0
2023-03-13 14:10:00,58.0
2023-03-13 14:12:00,59.0
2023-03-13 14:14:00,59.0
2023-03-13 14:16:00,60.0
2023-03-13 14:18:00,60.0
2023-03-13 14:20:00,59.0
2023-03-13 14:22:00,62.0
2023-03-13 14:24:00,61.0
2023-03-13 14:26:00,62.0
2023-03-13 14:28:00,63.0
2023-03-13 14:30:00,63.0
2023-03-13 14:32:00,63.0
2023-03-13 14:34:00,63.0
2023-03-13 14:36:00,62.0
2023-03-13 14:38:00,63.0
2023-03-13 14:40:00,61.0
2023-03-13 14:42:00,62.0
2023-03-13 14:44:00,62.0
2023-03-13 14:46:00,63.0
2023-03-13 14:48:00,61.0
2023-03-13 14:50:00,61.0
2023-03-13 14:52:00,61.0
2023-03-13 14:54:00,61.0
2023-03-13 14:56:00,63.0
2023-03-13 14:58:00,63.0
2023-03-13 15:00:00,64.0
2023-03-13 15:02:00,65.0
2023-03-13 15:04:00,65.0
2023-03-13 15:06:00,64.0
2023-03-13 15:08:00,65.0
2023-03-13 15:10:00,65.0
2023-03-13 15:12:00,66.0
2023-03-13 15:14:00,62.0
2023-03-13 15:16:00,64.0
2023-03-13 15:18:00,64.0
2023-03-13 15:20:00,61.0
2023-03-13 15:22:00,64.0
2023-03-13 15:24:00,63.0
2023-03-13 15:26:00,61.0
2023-03-13 15:28:00,61.0
2023-03-13 15:30:00,64.0
2023-03-13 15:32:00,63.0
2023-03-13 15:34:00,63.0
2023-03-13 15:36:00,61.0
2023-03-13 15:38:00,61.0
2023-03-13 15:40:00,61.0
2023-03-13 15:42:00,62.0
2023-03-13 15:44:00,63.0
2023-03-13 15:46:00,60.0
2023-03-13 15:48:00,60.0
2023-03-13 15:50:00,60.0
2023-03-13 15:52:00,58.0
2023-03-13 15:54:00,56.0
2023-03-13 15:56:00,57.0
2023-03-13 15:58:00,64.0
2023-03-13 16:00:00,57.0
2023-03-13 16:02:00,48.0
2023-03-13 16:04:00,48.0
2023-03-13 16:06:00,46.0
2023-03-13 16:08:00,45.0
2023-03-13 16:10:00,48.0
2023-03-13 16:12:00,50.0
2023-03-13 16:14:00,50.0
2023-03-13 16:16:00,50.0
2023-03-13 16:18:00,51.0
2023-03-13 16:20:00,52.0
2023-03-13 16:22:00,51.0
2023-03-13 16:24:00,52.0
2023-03-13 16:26:00,52.0
2023-03-13 16:28:00,51.0
2023-03-13 16:30:00,53.0
2023-03-13 16:32:00,53.0
2023-03-13 16:34:00,51.0
2023-03-13 16:36:00,51.0
2023-03-13 16:38:00,52.0
2023-03-13 16:40:00,51.0
2023-03-13 16:42:00,51.0
2023-03-13 16:44:00,53.0
2023-03-13 16:46:00,52.0
2023-03-13 16:48:00,52.0
2023-03-13 16:50:00,51.0
2023-03-13 16:52:00,52.0
2023-03-13 16:54:00,52.0
2023-03-13 16:56:00,52.0
2023-03-13 16:58:00,52.0
2023-03-13 17:00:00,52.0
2023-03-13 17:02:00,71.0
2023-03-13 17:04:00,80.0
2023-03-13 17:06:00,89.0
2023-03-13 17:08:00,83.0
2023-03-13 17:10:00,77.0
2023-03-13 17:12:00,81.0
2023-03-13 17:14:00,78.0
2023-03-13 17:16:00,80.0
2023-03-13 17:18:00,83.0
2023-03-13 17:20:00,72.0
2023-03-13 17:22:00,64.0
2023-03-13 17:24:00,65.0
2023-03-13 17:26:00,71.0
2023-03-13 17:28:00,63.0
2023-03-13 17:30:00,63.0
2023-03-13 17:32:00,64.0
2023-03-13 17:34:00,66.0
2023-03-13 17:36:00,67.0
2023-03-13 17:38:00,60.0
2023-03-13 17:40:00,62.0
2023-03-13 17:42:00,74.0
2023-03-13 17:44:00,73.0
2023-03-13 17:46:00,69.0
2023-03-13 17:48:00,70.0
2023-03-13 17:50:00,66.0
2023-03-13 17:52:00,70.0
2023-03-13 17:54:00,71.0
2023-03-13 17:56:00,60.0
2023-03-13 17:58:00,59.0
2023-03-13 18:00:00,58.0
2023-03-13 18:02:00,67.0
2023-03-13 18:04:00,75.0
2023-03-13 18:06:00,58.0
2023-03-13 18:08:00,57.0
2023-03-13 18:10:00,55.0
2023-03-13 18:12:00,56.0
2023-03-13 18:14:00,55.0
2023-03-13 18:16:00,57.0
2023-03-13 18:18:00,57.0
2023-03-13 18:20:00,59.0
2023-03-13 18:22:00,61.0
2023-03-13 18:24:00,66.0
2023-03-13 18:26:00,68.0
2023-03-13 18:28:00,66.0
2023-03-13 18:30:00,62.0
2023-03-13 18:32:00,69.0
2023-03-13 18:34:00,71.0
2023-03-13 18:36:00,75.0
2023-03-13 18:38:00,76.0
2023-03-13 18:40:00,73.0
2023-03-13 18:42:00,74.0
2023-03-13 23:00:00,
2023-03-14 05:10:00,71.0
2023-03-14 05:12:00,78.0
2023-03-14 05:14:00,72.0
2023-03-14 05:16:00,61.0
2023-03-14 05:18:00,67.0
2023-03-14 05:20:00,81.0
2023-03-14 05:22:00,70.0
2023-03-14 05:24:00,79.0
2023-03-14 05:26:00,77.0
2023-03-14 05:28:00,70.0
2023-03-14 05:30:00,69.0
2023-03-14 05:32:00,71.0
2023-03-14 05:34:00,72.0
2023-03-14 05:36:00,60.0
2023-03-14 05:38:00,62.0
2023-03-14 05:40:00,65.0
2023-03-14 05:42:00,73.0
2023-03-14 05:44:00,71.0
2023-03-14 05:46:00,73.0
2023-03-14 05:48:00,69.0
2023-03-14 05:50:00,70.0
2023-03-14 05:52:00,71.0
2023-03-14 05:54:00,73.0
2023-03-14 05:56:00,72.0
2023-03-14 05:58:00,71.0
2023-03-14 06:00:00,73.0
2023-03-14 06:02:00,69.0
2023-03-14 06:04:00,79.0
2023-03-14 06:06:00,81.0
2023-03-14 06:08:00,81.0
2023-03-14 06:10:00,73.0
2023-03-14 06:12:00,68.0
2023-03-14 06:14:00,60.0
2023-03-14 06:16:00,56.0
2023-03-14 06:18:00,57.0
2023-03-14 06:20:00,58.0
2023-03-14 06:22:00,58.0
2023-03-14 06:24:00,58.0
2023-03-14 06:26:00,61.0
2023-03-14 06:28:00,59.0
2023-03-14 06:30:00,58.0
2023-03-14 06:32:00,59.0
2023-03-14 06:34:00,61.0
2023-03-14 06:36:00,60.0
2023-03-14 06:38:00,59.0
2023-03-14 06:40:00,60.0
2023-03-14 06:42:00,59.0
2023-03-14 06:44:00,59.0
2023-03-14 06:46:00,63.0
2023-03-14 06:48:00,61.0
2023-03-14 06:50:00,67.0
2023-03-14 06:52:00,66.0
2023-03-14 06:54:00,65.0
2023-03-14 06:56:00,66.0
2023-03-14 06:58:00,62.0
2023-03-14 07:00:00,60.0
2023-03-14 07:02:00,61.0
2023-03-14 07:04:00,59.0
2023-03-14 07:06:00,60.0
2023-03-14 07:08:00,70.0
2023-03-14 07:10:00,84.0
2023-03-14 07:12:00,84.0
2023-03-14 07:14:00,87.0
2023-03-14 07:16:00,79.0
2023-03-14 07:18:00,59.0
2023-03-14 07:20:00,56.0
2023-03-14 07:22:00,57.0
2023-03-14 07:24:00,56.0
2023-03-14 07:26:00,55.0
2023-03-14 07:28:00,55.0
2023-03-14 07:30:00,57.0
2023-03-14 07:32:00,62.0
2023-03-14 07:34:00,55.0
2023-03-14 07:36:00,58.0
2023-03-14 07:38:00,62.0
2023-03-14 07:40:00,62.0
2023-03-14 07:42:00,68.0
2023-03-14 07:44:00,61.0
2023-03-14 07:46:00,56.0
2023-03-14 07:48:00,55.0
2023-03-14 07:50:00,57.0
2023-03-14 07:52:00,57.0
2023-03-14 07:54:00,53.0
2023-03-14 07:56:00,55.0
2023-03-14 07:58:00,57.0
2023-03-14 08:00:00,69.0
2023-03-14 08:02:00,66.0
2023-03-14 08:04:00,67.0
2023-03-14 08:06:00,62.0
2023-03-14 08:08:00,68.0
2023-03-14 08:10:00,70.0
2023-03-14 08:12:00,66.0
2023-03-14 08:14:00,70.0
2023-03-14 08:16:00,63.0
2023-03-14 08:18:00,64.0
2023-03-14 08:20:00,63.0
2023-03-14 08:22:00,64.0
2023-03-14 08:24:00,67.0
2023-03-14 08:26:00,56.0
2023-03-14 08:28:00,51.0
2023-03-14 08:30:00,54.0
2023-03-14 08:32:00,58.0
2023-03-14 08:34:00,54.0
2023-03-14 08:36:00,52.0
2023-03-14 08:38:00,53.0
2023-03-14 08:40:00,57.0
2023-03-14 08:42:00,56.0
2023-03-14 08:44:00,57.0
2023-03-14 08:46:00,53.0
2023-03-14 08:48:00,52.0
2023-03-14 08:50:00,52.0
2023-03-14 08:52:00,55.0
2023-03-14 08:54:00,53.0
2023-03-14 08:56:00,53.0
2023-03-14 08:58:00,54.0
2023-03-14 09:00:00,55.0
2023-03-14 09:02:00,55.0
2023-03-14 09:04:00,54.0
2023-03-14 09:06:00,55.0
2023-03-14 09:08:00,55.0
2023-03-14 09:10:00,55.0
2023-03-14 09:12:00,55.0
2023-03-14 09:14:00,55.0
2023-03-14 09:16:00,56.0
2023-03-14 09:18:00,57.0
2023-03-14 09:20:00,55.0
2023-03-14 09:22:00,57.0
2023-03-14 09:24:00,56.0
2023-03-14 09:26:00,55.0
2023-03-14 09:28:00,55.0
2023-03-14 09:30:00,57.0
2023-03-14 09:32:00,54.0
2023-03-14 09:34:00,54.0
2023-03-14 09:36:00,54.0
2023-03-14 09:38:00,58.0
2023-03-14 09:40:00,70.0
2023-03-14 09:42:00,57.0
2023-03-14 09:44:00,51.0
2023-03-14 09:46:00,56.0
2023-03-14 09:48:00,54.0
2023-03-14 09:50:00,52.0
2023-03-14 09:52:00,54.0
2023-03-14 09:54:00,55.0
2023-03-14 09:56:00,49.0
2023-03-14 09:58:00,48.0
2023-03-14 10:00:00,50.0
2023-03-14 10:02:00,51.0
2023-03-14 10:04:00,51.0
2023-03-14 10:06:00,53.0
2023-03-14 10:08:00,55.0
2023-03-14 10:10:00,52.0
2023-03-14 10:12:00,51.0
2023-03-14 10:14:00,52.0
2023-03-14 10:16:00,51.0
2023-03-14 10:18:00,52.0
2023-03-14 10:20:00,51.0
2023-03-14 10:22:00,52.0
2023-03-14 10:24:00,53.0
2023-03-14 10:26:00,53.0
2023-03-14 10:28:00,53.0
2023-03-14 10:30:00,59.0
2023-03-14 10:32:00,58.0
2023-03-14 10:34:00,56.0
2023-03-14 10:36:00,58.0
2023-03-14 10:38:00,57.0
2023-03-14 10:40:00,59.0
2023-03-14 10:42:00,56.0
2023-03-14 10:44:00,49.0
2023-03-14 10:46:00,51.0
2023-03-14 10:48:00,53.0
2023-03-14 10:50:00,55.0
2023-03-14 10:52:00,51.0
2023-03-14 10:54:00,52.0
2023-03-14 10:56:00,58.0
2023-03-14 10:58:00,49.0
2023-03-14 11:00:00,51.0
2023-03-14 11:02:00,49.0
2023-03-14 11:04:00,65.0
2023-03-14 11:06:00,76.0
2023-03-14 11:08:00,70.0
2023-03-14 11:10:00,77.0
2023-03-14 11:12:00,76.0
2023-03-14 11:14:00,72.0
2023-03-14 11:16:00,70.0
2023-03-14 11:18:00,62.0
2023-03-14 11:20:00,61.0
2023-03-14 11:22:00,60.0
2023-03-14 11:24:00,53.0
2023-03-14 11:26:00,55.0
2023-03-14 11:28:00,59.0
2023-03-14 11:30:00,62.0
2023-03-14 11:32:00,63.0
2023-03-14 11:34:00,73.0
2023-03-14 11:36:00,75.0
2023-03-14 11:38:00,55.0
2023-03-14 11:40:00,52.0
2023-03-14 11:42:00,56.0
2023-03-14 11:44:00,53.0
2023-03-14 11:46:00,57.0
2023-03-14 11:48:00,57.0
2023-03-14 11:50:00,59.0
2023-03-14 11:52:00,56.0
2023-03-14 11:54:00,53.0
2023-03-14 11:56:00,60.0
2023-03-14 11:58:00,68.0
2023-03-14 12:00:00,71.0
2023-03-14 12:02:00,62.0
